stagione,player_id,nome,squadra,ruolo_originale,ruolo,presenze,media_voto,fantamedia,gol_fatti,gol_subiti,rigori_segnati,rigori_sbagliati,assist,ammonizioni,espulsioni,autogol,disponibile_serie_a,stato_dato,file_origine
,5013,A oro,Genoa,A,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2020_21.xlsx
,7183,Aboukhlal,Torino,A,A,11.0,5.77,5.64,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_2025_26.xlsx
,2544,Abraham,Roma,A,A,37.0,6.26,7.62,17.0,0.0,0.0,3.0,0.0,9.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2021_22.xlsx
,182,Aco ty,Crotone,A,A,8.0,5.81,5.69,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2016_17.xlsx
,62,Acquafre ca,Bologna,A,A,4.0,5.25,5.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2015_16.xlsx
,7484,Adam  A.,Venezia,A,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,corrente_pre_stagione,Statistiche_Fantacalcio_Stagione_2026_27.xlsx
,6646,Adam  C.,Torino,A,A,35.0,6.0,6.76,9.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2024_25.xlsx
,7127,Addai,Como,A,A,12.0,5.96,6.54,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_2025_26.xlsx
,4388,Adekanye,Lazio,A,A,4.0,6.12,6.75,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2019_20.xlsx
,4387,Adorante,Parma,A,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2019_20.xlsx
,5728,Afena-Gyan,Roma,A,A,14.0,5.86,6.11,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2021_22.xlsx
,601,Aguirre,Udine e,A,A,9.0,5.72,5.78,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2015_16.xlsx
,5060,Ake' M.,Juventu,A,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2020_21.xlsx
,7338,Albarracin,Cagliari,A,A,2.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_2025_26.xlsx
,6207,Almqvi t,Lecce,A,A,30.0,5.98,6.13,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2023_24.xlsx
,5845,Alvarez A.,Sa uolo,A,A,10.0,5.95,6.35,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2022_23.xlsx
,564,Amauri,Torino,A,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2015_16.xlsx
,7264,Ambro ino,Napoli,A,A,1.0,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_2025_26.xlsx
,2175,Andre' Silva,Milan,A,A,22.0,5.7,5.98,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2017_18.xlsx
,6565,Ankeye,Genoa,A,A,2.0,5.75,5.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2023_24.xlsx
,2267,Antenucci,SPAL,A,A,32.0,6.27,7.47,11.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2017_18.xlsx
,5673,Anti te,Spezia,A,A,15.0,5.77,5.97,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2021_22.xlsx
,2657,Antonucci,Roma,A,A,2.0,6.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2017_18.xlsx
,2872,Ardaiz,Fro inone,A,A,1.0,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2018_19.xlsx
,7277,Arena A.,Roma,A,A,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_2025_26.xlsx
,2321,Armentero,Benevento,A,A,8.0,5.69,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2017_18.xlsx
,4268,Arnautovic,Bologna,A,A,32.0,6.28,7.44,14.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2021_22.xlsx
,773,Arteaga,Palermo,A,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2015_16.xlsx
,2650,Avenatti,Bologna,A,A,9.0,5.5,5.44,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2017_18.xlsx
,4413,Aye,Bre cia,A,A,21.0,5.5,5.4,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2019_20.xlsx
,5795,Azmoun,Roma,A,A,15.0,6.23,6.77,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2023_24.xlsx
,7027,Azon,Como,A,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2024_25.xlsx
,183,Babacar,Fiorentina,A,A,14.0,6.07,7.18,5.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2015_16.xlsx
,377,Bacca,Milan,A,A,37.0,6.05,7.54,18.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2015_16.xlsx
,694,Baez,Fiorentina,A,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2015_16.xlsx
,2068,Bahebeck,Pe cara,A,A,13.0,6.23,7.23,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2016_17.xlsx
,4508,Bahlouli,Sampdoria,A,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2019_20.xlsx
,2283,Bajic,Udine e,A,A,3.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2017_18.xlsx
,2718,Balde' I.,Sampdoria,A,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2017_18.xlsx
,7262,Balentien,Milan,A,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_2025_26.xlsx
,783,Balogh N.,Palermo,A,A,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2015_16.xlsx
,696,Balotelli,Milan,A,A,15.0,5.8,5.7,1.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2015_16.xlsx
,6001,Banda,Lecce,A,A,32.0,6.05,6.17,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2022_23.xlsx
,2805,Baraye,Parma,A,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2018_19.xlsx
,2082,Barbo a,Inter,A,A,7.0,6.07,6.36,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2016_17.xlsx
,2719,Barrow,Atalanta,A,A,9.0,6.44,7.56,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2017_18.xlsx
,7161,Bayo V.,Udine e,A,A,12.0,5.75,5.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_2025_26.xlsx
,441,Belotti,Torino,A,A,34.0,6.21,7.29,12.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2015_16.xlsx
,6409,Beltran L.,Fiorentina,A,A,30.0,6.12,6.65,6.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2023_24.xlsx
,6667,Benedyczak,Parma,A,A,6.0,5.67,5.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2024_25.xlsx
,442,Bentivegna,Palermo,A,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2015_16.xlsx
,531,Berardi,Sa uolo,A,A,27.0,6.17,6.72,7.0,0.0,0.0,5.0,0.0,10.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2015_16.xlsx
,184,Bernarde chi,Fiorentina,A,A,33.0,6.12,6.3,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2015_16.xlsx
,5694,Beto,Udine e,A,A,28.0,6.11,7.27,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2021_22.xlsx
,276,Biabiany,Inter,A,A,17.0,6.09,6.29,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2015_16.xlsx
,63,Bianchi,Bologna,A,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2015_16.xlsx
,5523,Bianchi F.,Genoa,A,A,6.0,5.75,6.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2021_22.xlsx
,6242,Bidaoui,Fro inone,A,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2023_24.xlsx
,33,Boakye,Atalanta,A,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2015_16.xlsx
,5493,Bocalon,Venezia,A,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2021_22.xlsx
,505,Bonazzoli,Sampdoria,A,A,3.0,5.83,5.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2015_16.xlsx
,7152,Bonfanti N.,Pi a,A,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_2025_26.xlsx
,6669,Bonny,Parma,A,A,37.0,6.03,6.51,6.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2024_25.xlsx
,2187,Borini,Milan,A,A,23.0,5.83,6.07,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2017_18.xlsx
,6243,Borrelli,Fro inone,A,A,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2023_24.xlsx
,722,Borriello,Atalanta,A,A,25.0,6.18,7.1,8.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2015_16.xlsx
,5842,Botheim,Salernitana,A,A,17.0,5.85,6.15,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2022_23.xlsx
,7347,Bowie,Verona,A,A,14.0,5.96,6.79,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_2025_26.xlsx
,1981,Boye,Torino,A,A,26.0,5.94,6.04,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2016_17.xlsx
,7239,Bra chi,Fiorentina,A,A,2.0,5.75,5.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_2025_26.xlsx
,5395,Braaf,Udine e,A,A,3.0,6.17,7.17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2020_21.xlsx
,6653,Bravo,Udine e,A,A,16.0,6.0,6.28,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2024_25.xlsx
,4184,Brekalo,Torino,A,A,31.0,6.08,6.81,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2021_22.xlsx
,6213,Brenner,Udine e,A,A,4.0,5.88,5.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2023_24.xlsx
,2317,Brignola,Benevento,A,A,18.0,6.14,6.61,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2017_18.xlsx
,733,Bruno Gome,Genoa,A,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2015_16.xlsx
,1973,Budimir,Sampdoria,A,A,8.0,5.88,5.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2016_17.xlsx
,7171,Buffon L.,Pi a,A,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_2025_26.xlsx
,5459,Buk a,Genoa,A,A,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2021_22.xlsx
,7249,Buk a,Udine e,A,A,21.0,5.88,6.24,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_2025_26.xlsx
,5864,Buonaiuto,Cremone e,A,A,23.0,5.96,6.04,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2022_23.xlsx
,6418,Burnete,Lecce,A,A,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2023_24.xlsx
,648,Ca ano,Sampdoria,A,A,22.0,6.14,6.57,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2015_16.xlsx
,5364,Ca o,Fro inone,A,A,11.0,5.95,5.95,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2023_24.xlsx
,6226,Ca tellano,Lazio,A,A,31.0,5.87,6.32,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2023_24.xlsx
,2692,Ca tillejo,Milan,A,A,22.0,5.95,6.55,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2018_19.xlsx
,715,Ca tillo,Fro inone,A,A,5.0,5.5,5.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2015_16.xlsx
,6572,Ca tro S.,Bologna,A,A,5.0,6.0,6.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2023_24.xlsx
,5786,Cabral,Fiorentina,A,A,12.0,6.0,6.54,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2021_22.xlsx
,64,Cacia,Bologna,A,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2015_16.xlsx
,2284,Caicedo,Lazio,A,A,15.0,5.73,6.37,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2017_18.xlsx
,2806,Calaio,Parma,A,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2018_19.xlsx
,406,Callejon,Napoli,A,A,36.0,6.19,6.83,7.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2015_16.xlsx
,6519,Camarda,Milan,A,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2023_24.xlsx
,4436,Cambiaghi,Atalanta,A,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2019_20.xlsx
,2867,Campbell,Fro inone,A,A,15.0,5.67,5.73,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2018_19.xlsx
,5500,Cancellieri,Verona,A,A,5.0,6.1,6.6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2021_22.xlsx
,4483,Cangiano,Bologna,A,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2019_20.xlsx
,1958,Caprari,Pe cara,A,A,35.0,5.91,6.46,9.0,0.0,0.0,3.0,0.0,8.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2016_17.xlsx
,2819,Caputo,Empoli,A,A,38.0,6.08,7.14,16.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2018_19.xlsx
,4884,Carle  Perez,Roma,A,A,12.0,5.96,6.38,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2019_20.xlsx
,211,Carlini,Fro inone,A,A,11.0,5.73,5.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2015_16.xlsx
,5836,Cee ay,Lecce,A,A,30.0,5.97,6.53,6.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2022_23.xlsx
,5776,Ceide,Sa uolo,A,A,1.0,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2021_22.xlsx
,2246,Ceravolo,Benevento,A,A,1.0,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2017_18.xlsx
,378,Cerci,Genoa,A,A,21.0,6.02,6.67,4.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2015_16.xlsx
,306,Cerri,Pe cara,A,A,12.0,5.46,5.92,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2016_17.xlsx
,2654,Ceter,Cagliari,A,A,5.0,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2017_18.xlsx
,6670,Charpentier,Parma,A,A,9.0,6.17,6.67,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2024_25.xlsx
,6439,Cheddira,Fro inone,A,A,31.0,6.05,6.76,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2023_24.xlsx
,2002,Chie a,Fiorentina,A,A,22.0,6.05,6.43,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2016_17.xlsx
,5814,Ci e,Atalanta,A,A,1.0,7.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2021_22.xlsx
,2247,Ci e' K,Benevento,A,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2017_18.xlsx
,2812,Ciano,Fro inone,A,A,32.0,5.98,6.48,7.0,0.0,0.0,3.0,0.0,12.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2018_19.xlsx
,212,Ciofani D.,Fro inone,A,A,35.0,5.96,6.74,9.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2015_16.xlsx
,4865,Cleoni e,Genoa,A,A,2.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2019_20.xlsx
,2190,Coda M,Benevento,A,A,20.0,5.75,6.38,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2017_18.xlsx
,2844,Colidio,Inter,A,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2018_19.xlsx
,4923,Colombo,Milan,A,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2019_20.xlsx
,307,Coman,Juventu,A,A,1.0,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2015_16.xlsx
,7016,Coman F.,Cagliari,A,A,9.0,6.06,6.28,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2024_25.xlsx
,1878,Cop,Cagliari,A,A,2.0,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2017_18.xlsx
,6419,Corfitzen,Lecce,A,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2023_24.xlsx
,2163,Corneliu,Atalanta,A,A,20.0,5.82,6.32,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2017_18.xlsx
,5419,Correia,Juventu,A,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2020_21.xlsx
,4430,Cri to,Udine e,A,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2019_20.xlsx
,6490,Cruz,Verona,A,A,3.0,5.67,5.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2023_24.xlsx
,6214,Cuni,Fro inone,A,A,9.0,5.94,6.28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2023_24.xlsx
,2155,Cutrone,Milan,A,A,26.0,6.13,7.31,10.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2017_18.xlsx
,2807,Da Cruz,Parma,A,A,3.0,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2018_19.xlsx
,6643,Dallinga,Bologna,A,A,23.0,5.96,6.41,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2024_25.xlsx
,2878,Dalmonte,Genoa,A,A,2.0,5.75,5.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2018_19.xlsx
,2849,Dama can,Torino,A,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2018_19.xlsx
,5637,Davi  K.,Udine e,A,A,5.0,6.2,6.6,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2023_24.xlsx
,5544,David,Juventu,A,A,30.0,5.77,6.33,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_2025_26.xlsx
,1908,De Giorgio,Crotone,A,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2016_17.xlsx
,5512,De Luca,Sampdoria,A,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2021_22.xlsx
,7568,De Marti,Parma,A,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,corrente_pre_stagione,Statistiche_Fantacalcio_Stagione_2026_27.xlsx
,6026,De er,Cremone e,A,A,26.0,6.02,6.62,6.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2022_23.xlsx
,4333,De podov,Cagliari,A,A,3.0,5.67,5.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2018_19.xlsx
,472,De tro,Bologna,A,A,26.0,6.02,6.65,8.0,0.0,0.0,3.0,0.0,9.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2015_16.xlsx
,643,Defrel,Sa uolo,A,A,31.0,5.92,6.63,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2015_16.xlsx
,35,Deni,Atalanta,A,A,14.0,5.93,6.64,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2015_16.xlsx
,2119,Deulofeu,Milan,A,A,17.0,6.26,6.97,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,True,storico,Statistiche_Fantacalcio_Stagione_2016_17.xlsx
